Nazwa zmiennej	wartość	Etykieta	etykieta	usemissing
ZETCHI_T	0	Nie słuchał	Nie słuchał	0,0
ZETCHI_T	1	Słuchał	Słuchał	0,0
ZETCHI_D	0	Nie słuchał	Nie słuchał	0,0
ZETCHI_D	1	Słuchał	Słuchał	0,0
NTEPRO6	0	Nie czytał	Nie czytał	0,0
NTEPRO6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
NTEPRO4	0	Nie czytał	Nie czytał	0,0
NTEPRO4	1	Jedno	Jedno	0,0
NTEPRO4	2	Dwa	Dwa	0,0
NTEPRO4	3	Trzy	Trzy	0,0
NTEPRO4	4	Wszystkie	Wszystkie	0,0
NTEPROL	0	Nie czytał	Nie czytał	0,0
NTEPROL	1	Jedno	Jedno	0,0
NTEPROL	2	Dwa	Dwa	0,0
NTEPROL	3	Trzy	Trzy	0,0
NTEPROL	4	Wszystkie	Wszystkie	0,0
NTEPROP	0	Nie czytał	Nie czytał	0,0
NTEPROP	1	Czytał w okr period	Czytał w okr period	0,0
SUPERD6	0	Nie czytał	Nie czytał	0,0
SUPERD6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
SUPERDL	0	Nie czytał	Nie czytał	0,0
SUPERDL	1	Jedno	Jedno	0,0
SUPERDL	2	Dwa	Dwa	0,0
SUPERDL	3	Trzy	Trzy	0,0
SUPERDL	4	Wszystkie	Wszystkie	0,0
SUPERDP	0	Nie czytał	Nie czytał	0,0
SUPERDP	1	Czytał w okr period	Czytał w okr period	0,0
TELMAD6	0	Nie czytał	Nie czytał	0,0
TELMAD6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
TELMADL	0	Nie czytał	Nie czytał	0,0
TELMADL	1	Jedno	Jedno	0,0
TELMADL	2	Dwa	Dwa	0,0
TELMADL	3	Trzy	Trzy	0,0
TELMADL	4	Wszystkie	Wszystkie	0,0
TELMADP	0	Nie czytał	Nie czytał	0,0
TELMADP	1	Czytał w okr period	Czytał w okr period	0,0
AUTOM46	0	Nie czytał	Nie czytał	0,0
AUTOM46	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
AUTOM4L	0	Nie czytał	Nie czytał	0,0
AUTOM4L	1	Jedno	Jedno	0,0
AUTOM4L	2	Dwa	Dwa	0,0
AUTOM4L	3	Trzy	Trzy	0,0
AUTOM4L	4	Wszystkie	Wszystkie	0,0
AUTOM4P	0	Nie czytał	Nie czytał	0,0
AUTOM4P	1	Czytał w okr period	Czytał w okr period	0,0
RA_T3526	0	Nie słuchał	Nie słuchał	0,0
RA_T3526	1	Słuchał	Słuchał	0,0
RA_D3526	0	Nie słuchał	Nie słuchał	0,0
RA_D3526	1	Słuchał	Słuchał	0,0
MOGROD6	0	Nie czytał	Nie czytał	0,0
MOGROD6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
MOGRODL	0	Nie czytał	Nie czytał	0,0
MOGRODL	1	Jedno	Jedno	0,0
MOGRODL	2	Dwa	Dwa	0,0
MOGRODL	3	Trzy	Trzy	0,0
MOGRODL	4	Wszystkie	Wszystkie	0,0
MOGRODP	0	Nie czytał	Nie czytał	0,0
MOGRODP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T8120	0	Nie słuchał	Nie słuchał	0,0
RA_T8120	1	Słuchał	Słuchał	0,0
RA_D8120	0	Nie słuchał	Nie słuchał	0,0
RA_D8120	1	Słuchał	Słuchał	0,0
COUNTM6	0	Nie czytał	Nie czytał	0,0
COUNTM6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
COUNTML	0	Nie czytał	Nie czytał	0,0
COUNTML	1	Jedno	Jedno	0,0
COUNTML	2	Dwa	Dwa	0,0
COUNTML	3	Trzy	Trzy	0,0
COUNTML	4	Wszystkie	Wszystkie	0,0
COUNTMP	0	Nie czytał	Nie czytał	0,0
COUNTMP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T4318	0	Nie słuchał	Nie słuchał	0,0
RA_T4318	1	Słuchał	Słuchał	0,0
RA_D4318	0	Nie słuchał	Nie słuchał	0,0
RA_D4318	1	Słuchał	Słuchał	0,0
URODAA6	0	Nie czytał	Nie czytał	0,0
URODAA6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
URODAAL	0	Nie czytał	Nie czytał	0,0
URODAAL	1	Jedno	Jedno	0,0
URODAAL	2	Dwa	Dwa	0,0
URODAAL	3	Trzy	Trzy	0,0
URODAAL	4	Wszystkie	Wszystkie	0,0
URODAAP	0	Nie czytał	Nie czytał	0,0
URODAAP	1	Czytał w okr period	Czytał w okr period	0,0
URODAD6	0	Nie czytał	Nie czytał	0,0
URODAD6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
URODADL	0	Nie czytał	Nie czytał	0,0
URODADL	1	Jedno	Jedno	0,0
URODADL	2	Dwa	Dwa	0,0
URODADL	3	Trzy	Trzy	0,0
URODADL	4	Wszystkie	Wszystkie	0,0
URODADP	0	Nie czytał	Nie czytał	0,0
URODADP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T3715	0	Nie słuchał	Nie słuchał	0,0
RA_T3715	1	Słuchał	Słuchał	0,0
RA_D3715	0	Nie słuchał	Nie słuchał	0,0
RA_D3715	1	Słuchał	Słuchał	0,0
RA_T4916	0	Nie słuchał	Nie słuchał	0,0
RA_T4916	1	Słuchał	Słuchał	0,0
RA_D4916	0	Nie słuchał	Nie słuchał	0,0
RA_D4916	1	Słuchał	Słuchał	0,0
DOBRTY6	0	Nie czytał	Nie czytał	0,0
DOBRTY6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
DOBRTYL	0	Nie czytał	Nie czytał	0,0
DOBRTYL	1	Jedno	Jedno	0,0
DOBRTYL	2	Dwa	Dwa	0,0
DOBRTYL	3	Trzy	Trzy	0,0
DOBRTYL	4	Wszystkie	Wszystkie	0,0
DOBRTYP	0	Nie czytał	Nie czytał	0,0
DOBRTYP	1	Czytał w okr period	Czytał w okr period	0,0
DETEK6	0	Nie czytał	Nie czytał	0,0
DETEK6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
DETEKL	0	Nie czytał	Nie czytał	0,0
DETEKL	1	Jedno	Jedno	0,0
DETEKL	2	Dwa	Dwa	0,0
DETEKL	3	Trzy	Trzy	0,0
DETEKL	4	Wszystkie	Wszystkie	0,0
DETEKP	0	Nie czytał	Nie czytał	0,0
DETEKP	1	Czytał w okr period	Czytał w okr period	0,0
ZYGORR6	0	Nie czytał	Nie czytał	0,0
ZYGORR6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
ZYGORRL	0	Nie czytał	Nie czytał	0,0
ZYGORRL	1	Jedno	Jedno	0,0
ZYGORRL	2	Dwa	Dwa	0,0
ZYGORRL	3	Trzy	Trzy	0,0
ZYGORRL	4	Wszystkie	Wszystkie	0,0
ZYGORRP	0	Nie czytał	Nie czytał	0,0
ZYGORRP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T9322	0	Nie słuchał	Nie słuchał	0,0
RA_T9322	1	Słuchał	Słuchał	0,0
RA_D9322	0	Nie słuchał	Nie słuchał	0,0
RA_D9322	1	Słuchał	Słuchał	0,0
RA_T2917	0	Nie słuchał	Nie słuchał	0,0
RA_T2917	1	Słuchał	Słuchał	0,0
RA_D2917	0	Nie słuchał	Nie słuchał	0,0
RA_D2917	1	Słuchał	Słuchał	0,0
WOMEHM6	0	Nie czytał	Nie czytał	0,0
WOMEHM6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
WOMEHML	0	Nie czytał	Nie czytał	0,0
WOMEHML	1	Jedno	Jedno	0,0
WOMEHML	2	Dwa	Dwa	0,0
WOMEHML	3	Trzy	Trzy	0,0
WOMEHML	4	Wszystkie	Wszystkie	0,0
WOMEHMP	0	Nie czytał	Nie czytał	0,0
WOMEHMP	1	Czytał w okr period	Czytał w okr period	0,0
SAMZDD6	0	Nie czytał	Nie czytał	0,0
SAMZDD6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
SAMZDDL	0	Nie czytał	Nie czytał	0,0
SAMZDDL	1	Jedno	Jedno	0,0
SAMZDDL	2	Dwa	Dwa	0,0
SAMZDDL	3	Trzy	Trzy	0,0
SAMZDDL	4	Wszystkie	Wszystkie	0,0
SAMZDDP	0	Nie czytał	Nie czytał	0,0
SAMZDDP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T3527	0	Nie słuchał	Nie słuchał	0,0
RA_T3527	1	Słuchał	Słuchał	0,0
RA_D3527	0	Nie słuchał	Nie słuchał	0,0
RA_D3527	1	Słuchał	Słuchał	0,0
RA_T6327	0	Nie słuchał	Nie słuchał	0,0
RA_T6327	1	Słuchał	Słuchał	0,0
RA_D6327	0	Nie słuchał	Nie słuchał	0,0
RA_D6327	1	Słuchał	Słuchał	0,0
RA_T8513	0	Nie słuchał	Nie słuchał	0,0
RA_T8513	1	Słuchał	Słuchał	0,0
RA_D8513	0	Nie słuchał	Nie słuchał	0,0
RA_D8513	1	Słuchał	Słuchał	0,0
ESQUIR6	0	Nie czytał	Nie czytał	0,0
ESQUIR6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
ESQUIRL	0	Nie czytał	Nie czytał	0,0
ESQUIRL	1	Jedno	Jedno	0,0
ESQUIRL	2	Dwa	Dwa	0,0
ESQUIRL	3	Trzy	Trzy	0,0
ESQUIRL	4	Wszystkie	Wszystkie	0,0
ESQUIRP	0	Nie czytał	Nie czytał	0,0
ESQUIRP	1	Czytał w okr period	Czytał w okr period	0,0
TAJEZY6	0	Nie czytał	Nie czytał	0,0
TAJEZY6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
TAJEZYL	0	Nie czytał	Nie czytał	0,0
TAJEZYL	1	Jedno	Jedno	0,0
TAJEZYL	2	Dwa	Dwa	0,0
TAJEZYL	3	Trzy	Trzy	0,0
TAJEZYL	4	Wszystkie	Wszystkie	0,0
TAJEZYP	0	Nie czytał	Nie czytał	0,0
TAJEZYP	1	Czytał w okr period	Czytał w okr period	0,0
GRAZIM6	0	Nie czytał	Nie czytał	0,0
GRAZIM6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
GRAZIML	0	Nie czytał	Nie czytał	0,0
GRAZIML	1	Jedno	Jedno	0,0
GRAZIML	2	Dwa	Dwa	0,0
GRAZIML	3	Trzy	Trzy	0,0
GRAZIML	4	Wszystkie	Wszystkie	0,0
GRAZIMP	0	Nie czytał	Nie czytał	0,0
GRAZIMP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T5322	0	Nie słuchał	Nie słuchał	0,0
RA_T5322	1	Słuchał	Słuchał	0,0
RA_D5322	0	Nie słuchał	Nie słuchał	0,0
RA_D5322	1	Słuchał	Słuchał	0,0
RA_T1918	0	Nie słuchał	Nie słuchał	0,0
RA_T1918	1	Słuchał	Słuchał	0,0
RA_D1918	0	Nie słuchał	Nie słuchał	0,0
RA_D1918	1	Słuchał	Słuchał	0,0
RA_T1919	0	Nie słuchał	Nie słuchał	0,0
RA_T1919	1	Słuchał	Słuchał	0,0
RA_D1919	0	Nie słuchał	Nie słuchał	0,0
RA_D1919	1	Słuchał	Słuchał	0,0
RA_T2116	0	Nie słuchał	Nie słuchał	0,0
RA_T2116	1	Słuchał	Słuchał	0,0
RA_D2116	0	Nie słuchał	Nie słuchał	0,0
RA_D2116	1	Słuchał	Słuchał	0,0
BEACTI6	0	Nie czytał	Nie czytał	0,0
BEACTI6	1	Czytał w cyklu sez.	Czytał w cyklu sez.	0,0
BEACTIL	0	Nie czytał	Nie czytał	0,0
BEACTIL	1	Jedno	Jedno	0,0
BEACTIL	2	Dwa	Dwa	0,0
BEACTIL	3	Trzy	Trzy	0,0
BEACTIL	4	Wszystkie	Wszystkie	0,0
BEACTIP	0	Nie czytał	Nie czytał	0,0
BEACTIP	1	Czytał w okr period	Czytał w okr period	0,0
RA_T0142	0	Nie słuchał	Nie słuchał	0,0
RA_T0142	1	Słuchał	Słuchał	0,0
RA_D0142	0	Nie słuchał	Nie słuchał	0,0
RA_D0142	1	Słuchał	Słuchał	0,0
RA_T0096	0	Nie słuchał	Nie słuchał	0,0
RA_T0096	1	Słuchał	Słuchał	0,0
RA_D0096	0	Nie słuchał	Nie słuchał	0,0
RA_D0096	1	Słuchał	Słuchał	0,0
RA_T0097	0	Nie słuchał	Nie słuchał	0,0
RA_T0097	1	Słuchał	Słuchał	0,0
RA_D0097	0	Nie słuchał	Nie słuchał	0,0
RA_D0097	1	Słuchał	Słuchał	0,0
TWPI_BIZN	1	Bardzo rzadko/nigdy nie czyta	Bardzo rzadko/nigdy nie czyta	0,0
TWPI_BIZN	2	Rzadko czyta	Rzadko czyta	0,0
TWPI_BIZN	3	Czasami czyta	Czasami czyta	0,0
TWPI_BIZN	4	Często czyta	Często czyta	0,0
TWPI_BIZN	5	Bardzo często/zawsze czyta	Bardzo często/zawsze czyta	0,0
TWPI_BIZN	6	Trudno powiedzieć	Trudno powiedzieć	0,0
TWPI_EKON	1	Bardzo rzadko/nigdy nie czyta	Bardzo rzadko/nigdy nie czyta	0,0
TWPI_EKON	2	Rzadko czyta	Rzadko czyta	0,0
TWPI_EKON	3	Czasami czyta	Czasami czyta	0,0
TWPI_EKON	4	Często czyta	Często czyta	0,0
TWPI_EKON	5	Bardzo często/zawsze czyta	Bardzo często/zawsze czyta	0,0
TWPI_EKON	6	Trudno powiedzieć	Trudno powiedzieć	0,0
TWPI_PRZY	1	Bardzo rzadko/nigdy nie czyta	Bardzo rzadko/nigdy nie czyta	0,0
TWPI_PRZY	2	Rzadko czyta	Rzadko czyta	0,0
TWPI_PRZY	3	Czasami czyta	Czasami czyta	0,0
TWPI_PRZY	4	Często czyta	Często czyta	0,0
TWPI_PRZY	5	Bardzo często/zawsze czyta	Bardzo często/zawsze czyta	0,0
TWPI_PRZY	6	Trudno powiedzieć	Trudno powiedzieć	0,0
TWPI_ZDRM	1	Bardzo rzadko/nigdy nie czyta	Bardzo rzadko/nigdy nie czyta	0,0
TWPI_ZDRM	2	Rzadko czyta	Rzadko czyta	0,0
TWPI_ZDRM	3	Czasami czyta	Czasami czyta	0,0
TWPI_ZDRM	4	Często czyta	Często czyta	0,0
TWPI_ZDRM	5	Bardzo często/zawsze czyta	Bardzo często/zawsze czyta	0,0
TWPI_ZDRM	6	Trudno powiedzieć	Trudno powiedzieć	0,0
TWPI_ROLN	1	Bardzo rzadko/nigdy nie czyta	Bardzo rzadko/nigdy nie czyta	0,0
TWPI_ROLN	2	Rzadko czyta	Rzadko czyta	0,0
TWPI_ROLN	3	Czasami czyta	Czasami czyta	0,0
TWPI_ROLN	4	Często czyta	Często czyta	0,0
TWPI_ROLN	5	Bardzo często/zawsze czyta	Bardzo często/zawsze czyta	0,0
TWPI_ROLN	6	Trudno powiedzieć	Trudno powiedzieć	0,0
BRANZA13	1	Administracja publiczna i służby mundurowe	Administracja publiczna i służby mundurowe	0,0
BRANZA13	2	Ochrona zdrowia, opieka społeczna	Ochrona zdrowia, opieka społeczna	0,0
BRANZA13	3	Edukacja, nauka, kultura i media	Edukacja, nauka, kultura i media	0,0
BRANZA13	4	Działalność doradcza, usługi prawne, architektoniczne, usługi business to business, informatyka, telekomunikacja i inne	Działalność doradcza, usługi prawne, architektoniczne, usługi business to business, informatyka, telekomunikacja i inne	0,0
BRANZA13	5	Finanse, bankowość	Finanse, bankowość	0,0
BRANZA13	6	Hotelarstwo i gastronomia	Hotelarstwo i gastronomia	0,0
BRANZA13	7	Handel	Handel	0,0
BRANZA13	8	Transport (w tym usługi kurierskie)	Transport (w tym usługi kurierskie)	0,0
BRANZA13	9	Pozostałe usługi	Pozostałe usługi	0,0
BRANZA13	10	Przemysł i produkcja (w tym małe zakłady przetwórcze i produkcyjne)	Przemysł i produkcja (w tym małe zakłady przetwórcze i produkcyjne)	0,0
BRANZA13	11	Budownictwo	Budownictwo	0,0
BRANZA13	12	Rolnictwo	Rolnictwo	0,0
BRANZA13	13	Inne	Inne	0,0
BRANZA13	14	Nie wie	Nie wie	0,0
BRANZA13	99	Obecnie nie pracuje	Obecnie nie pracuje	0,0
RACH_TKOM	1	Tak	Tak	0,0
RACH_TKOM	0	Nie	Nie	0,0
FRYZ_KIEDY1	1	W ciągu 30 dni	W ciągu 30 dni	0,0
FRYZ_KIEDY1	2	W ciągu 3 miesięcy	W ciągu 3 miesięcy	0,0
FRYZ_KIEDY1	3	Dawniej niż 3 miesiące temu	Dawniej niż 3 miesiące temu	0,0
FRYZ_KIEDY1	4	Nigdy	Nigdy	0,0
KOSM_KIEDY1	1	W ciągu 6 miesięcy	W ciągu 6 miesięcy	0,0
KOSM_KIEDY1	2	Dawniej niż 6 miesięcy temu	Dawniej niż 6 miesięcy temu	0,0
KOSM_KIEDY1	3	Nigdy	Nigdy	0,0
MASAZ_KIEDY1	1	W ciągu 12 miesięcy	W ciągu 12 miesięcy	0,0
MASAZ_KIEDY1	2	Dawniej niż 12 miesięcy temu	Dawniej niż 12 miesięcy temu	0,0
MASAZ_KIEDY1	3	Nigdy	Nigdy	0,0
SPA_KIEDY1	1	W ciągu 12 miesięcy	W ciągu 12 miesięcy	0,0
SPA_KIEDY1	2	Dawniej niż 12 miesięcy temu	Dawniej niż 12 miesięcy temu	0,0
SPA_KIEDY1	3	Nigdy	Nigdy	0,0
PERF_WYDAL	1	Do 30 zł	Do 30 zł	0,0
PERF_WYDAL	2	Od 30 do 49,99 zł	Od 30 do 49,99 zł	0,0
PERF_WYDAL	3	Od 50 do 99,99 zł	Od 50 do 99,99 zł	0,0
PERF_WYDAL	4	100 zł i więcej	100 zł i więcej	0,0
PERF_WYDAL	9	Nie dotyczy	Nie dotyczy	0,0
UBRA_WYDAL1	1	Do 50 zł	Do 50 zł	0,0
UBRA_WYDAL1	2	Od 50 do 99,99 zł	Od 50 do 99,99 zł	0,0
UBRA_WYDAL1	3	Od 100 do 199,99 zł	Od 100 do 199,99 zł	0,0
UBRA_WYDAL1	4	Od 200 do 499,99 zł	Od 200 do 499,99 zł	0,0
UBRA_WYDAL1	5	500 zł i więcej	500 zł i więcej	0,0
UBRA_WYDAL1	8	Nie pamięta, odmowa odpowiedzi	Nie pamięta, odmowa odpowiedzi	0,0
UBRA_WYDAL1	9	Nie dotyczy	Nie dotyczy	0,0
LEK_BYL	1	Nie	Nie	0,0
LEK_BYL	2	Tak, raz lub dwa razy	Tak, raz lub dwa razy	0,0
LEK_BYL	3	Tak, trzy lub więcej razy	Tak, trzy lub więcej razy	0,0
LEK_PLAC	1	Nie, było to w ramach NFZ	Nie, było to w ramach NFZ	0,0
LEK_PLAC	2	Nie, było to w ramach pakietu wykupionego przez pracodawcę	Nie, było to w ramach pakietu wykupionego przez pracodawcę	0,0
LEK_PLAC	3	Tak	Tak	0,0
LEK_PLAC	9	Nie dotyczy	Nie dotyczy	0,0
SMCH_SLUZ	0	Nie ma	Nie ma	0,0
SMCH_SLUZ	1	Jest	Jest	0,0
SMCH_SLUZ	9	Nie badano	Nie badano	0,0
WG_EBOO	1	Posiada	Posiada	0,0
WG_EBOO	0	Nie posiada	Nie posiada	0,0
WG_EBOO	3	Nie wie	Nie wie	0,0
ROZR_PINT	1	Tak	Tak	0,0
ROZR_PINT	2	Nie	Nie	0,0
ROZR_PINT	9	Nie dotyczy	Nie dotyczy	0,0
INTNUSAG	1	Tak	Tak	0,0
INTNUSAG	0	Nie	Nie	0,0
INTELAST	0	Nie korzysta z Internetu	Nie korzysta z Internetu	0,0
INTELAST	1	Dzisiaj lub wczoraj	Dzisiaj lub wczoraj	0,0
INTELAST	2	2-7 dni temu	2-7 dni temu	0,0
INTELAST	3	8-14 dni temu	8-14 dni temu	0,0
INTELAST	4	15-30 dni temu	15-30 dni temu	0,0
INTELAST	5	Dawniej niż miesiąc temu	Dawniej niż miesiąc temu	0,0
INTECZES	0	Nie korzysta z Internetu	Nie korzysta z Internetu	0,0
INTECZES	1	Codziennie lub prawie codziennie	Codziennie lub prawie codziennie	0,0
INTECZES	2	Co najmniej raz na tydzień	Co najmniej raz na tydzień	0,0
INTECZES	3	Co najmniej raz na miesiąc	Co najmniej raz na miesiąc	0,0
INTECZES	4	Rzadziej niż raz na miesiąc	Rzadziej niż raz na miesiąc	0,0
INURZ_KOST	0	Nie	Nie	0,0
INURZ_KOST	1	Tak	Tak	0,0
INURZ_TEKO	0	Nie	Nie	0,0
INURZ_TEKO	1	Tak	Tak	0,0
INURZ_TAWI	0	Nie	Nie	0,0
INURZ_TAWI	1	Tak	Tak	0,0
INURZ_TAKO	0	Nie	Nie	0,0
INURZ_TAKO	1	Tak	Tak	0,0
INURZ_TABL	0	Nie	Nie	0,0
INURZ_TABL	1	Tak	Tak	0,0
INURZ_INNE	0	Nie	Nie	0,0
INURZ_INNE	1	Tak	Tak	0,0
INCZTKOM	0	Nie dotyczy	Nie dotyczy	0,0
INCZTKOM	1	Codziennie lub prawie codziennie	Codziennie lub prawie codziennie	0,0
INCZTKOM	2	Co najmniej raz na tydzień	Co najmniej raz na tydzień	0,0
INCZTKOM	3	Rzadziej niż raz na tydzień	Rzadziej niż raz na tydzień	0,0
INTEMAIL	0	Nie	Nie	0,0
INTEMAIL	1	Tak	Tak	0,0
INTKOMUN	0	Nie	Nie	0,0
INTKOMUN	1	Tak	Tak	0,0
INTLOKAL	0	Nie	Nie	0,0
INTLOKAL	1	Tak	Tak	0,0
INTRADIO	0	Nie	Nie	0,0
INTRADIO	1	Tak	Tak	0,0
INTPSPKON	0	Nie	Nie	0,0
INTPSPKON	1	Tak	Tak	0,0
INTPSCZES	0	Nie dotyczy	Nie dotyczy	0,0
INTPSCZES	1	Codziennie lub prawie codziennie	Codziennie lub prawie codziennie	0,0
INTPSCZES	2	Co najmniej raz na tydzień	Co najmniej raz na tydzień	0,0
INTPSCZES	3	Rzadziej niż raz na tydzień	Rzadziej niż raz na tydzień	0,0
INTPS_CZTRIU	0	Nie	Nie	0,0
INTPS_CZTRIU	1	Tak	Tak	0,0
INTPS_TRWLPR	0	Nie	Nie	0,0
INTPS_TRWLPR	1	Tak	Tak	0,0
INTPS_TRINPR	0	Nie	Nie	0,0
INTPS_TRINPR	1	Tak	Tak	0,0
INTPS_UDARPR	0	Nie	Nie	0,0
INTPS_UDARPR	1	Tak	Tak	0,0
INTPS_CZARPR	0	Nie	Nie	0,0
INTPS_CZARPR	1	Tak	Tak	0,0
INTPS_UCKONA	0	Nie	Nie	0,0
INTPS_UCKONA	1	Tak	Tak	0,0
INTMUZ	0	Nie dotyczy	Nie dotyczy	0,0
INTMUZ	1	Tak, często	Tak, często	0,0
INTMUZ	2	Tak, rzadko	Tak, rzadko	0,0
INTMUZ	3	Nie, nigdy tego nie robił	Nie, nigdy tego nie robił	0,0
INTPLSEMU	0	Nie dotyczy	Nie dotyczy	0,0
INTPLSEMU	1	Tak	Tak	0,0
INTPLSEMU	2	Nie	Nie	0,0
INTFILM	0	Nie dotyczy	Nie dotyczy	0,0
INTFILM	1	Tak, często	Tak, często	0,0
INTFILM	2	Tak, rzadko	Tak, rzadko	0,0
INTFILM	3	Nie, nigdy tego nie robił	Nie, nigdy tego nie robił	0,0
INTPLSEVI	0	Nie dotyczy	Nie dotyczy	0,0
INTPLSEVI	1	Tak	Tak	0,0
INTPLSEVI	2	Nie	Nie	0,0
INTFORA	0	Nie dotyczy	Nie dotyczy	0,0
INTFORA	1	Tak, dzieli się opiniami	Tak, dzieli się opiniami	0,0
INTFORA	2	Tak, tylko obserwuje	Tak, tylko obserwuje	0,0
INTFORA	3	Nie	Nie	0,0
INTPRACA1	0	Nie dotyczy	Nie dotyczy	0,0
INTPRACA1	1	Tak, codziennie lub prawie codziennie	Tak, codziennie lub prawie codziennie	0,0
INTPRACA1	2	Tak, co najmniej raz na tydzień	Tak, co najmniej raz na tydzień	0,0
INTPRACA1	3	Tak, rzadziej niż raz na tydzień	Tak, rzadziej niż raz na tydzień	0,0
INTPRACA1	4	Nie	Nie	0,0
INTPRACA1	9	Nie pracuje zawodowo	Nie pracuje zawodowo	0,0
INTPRACA1	99	Brak danych	Brak danych	0,0
INTPRZASE	0	Nie dotyczy	Nie dotyczy	0,0
INTPRZASE	1	Tak	Tak	0,0
INTPRZASE	2	Nie	Nie	0,0
INTTZS_FIN	0	Nie	Nie	0,0
INTTZS_FIN	1	Tak	Tak	0,0
INTTZS_GOSP	0	Nie	Nie	0,0
INTTZS_GOSP	1	Tak	Tak	0,0
INTTZS_BIZ	0	Nie	Nie	0,0
INTTZS_BIZ	1	Tak	Tak	0,0
INTTZS_KSIE	0	Nie	Nie	0,0
INTTZS_KSIE	1	Tak	Tak	0,0
INTTZS_PRAW	0	Nie	Nie	0,0
INTTZS_PRAW	1	Tak	Tak	0,0
INTTZS_INNE	0	Nie	Nie	0,0
INTTZS_INNE	1	Tak	Tak	0,0
INTPORCEN	0	Nie dotyczy	Nie dotyczy	0,0
INTPORCEN	1	Tak, często	Tak, często	0,0
INTPORCEN	2	Tak, rzadko	Tak, rzadko	0,0
INTPORCEN	3	Nie, nigdy tego nie robił	Nie, nigdy tego nie robił	0,0
INTCZKU2	0	Nie dotyczy	Nie dotyczy	0,0
INTCZKU2	1	Co najmniej raz w tygodniu	Co najmniej raz w tygodniu	0,0
INTCZKU2	2	Co najmniej raz w miesiącu	Co najmniej raz w miesiącu	0,0
INTCZKU2	3	Co najmniej raz w roku	Co najmniej raz w roku	0,0
INTCZKU2	4	Rzadziej niż raz w roku	Rzadziej niż raz w roku	0,0
INTCZKU2	5	Nigdy	Nigdy	0,0
INTPOW_ZNAJ	0	Nie	Nie	0,0
INTPOW_ZNAJ	1	Tak	Tak	0,0
INTPOW_DYSK	0	Nie	Nie	0,0
INTPOW_DYSK	1	Tak	Tak	0,0
INTPOW_WIAD	0	Nie	Nie	0,0
INTPOW_WIAD	1	Tak	Tak	0,0
INTPOW_INFCO	0	Nie	Nie	0,0
INTPOW_INFCO	1	Tak	Tak	0,0
INTPOW_INFRO	0	Nie	Nie	0,0
INTPOW_INFRO	1	Tak	Tak	0,0
INTPOW_INFZSK	0	Nie	Nie	0,0
INTPOW_INFZSK	1	Tak	Tak	0,0
INTPOW_HOBBY	0	Nie	Nie	0,0
INTPOW_HOBBY	1	Tak	Tak	0,0
INTPOW_INFKU	0	Nie	Nie	0,0
INTPOW_INFKU	1	Tak	Tak	0,0
INTPOW_ZAKUP	0	Nie	Nie	0,0
INTPOW_ZAKUP	1	Tak	Tak	0,0
INTPOW_PRACA	0	Nie	Nie	0,0
INTPOW_PRACA	1	Tak	Tak	0,0
INTPOW_ROZR	0	Nie	Nie	0,0
INTPOW_ROZR	1	Tak	Tak	0,0
INTPOW_ZABCZ	0	Nie	Nie	0,0
INTPOW_ZABCZ	1	Tak	Tak	0,0
INTPOW_TPOW	0	Nie	Nie	0,0
INTPOW_TPOW	1	Tak	Tak	0,0
INTTK_POEL	0	Nie	Nie	0,0
INTTK_POEL	1	Tak	Tak	0,0
INTTK_KOMUN	0	Nie	Nie	0,0
INTTK_KOMUN	1	Tak	Tak	0,0
INTTK_LOKAL	0	Nie	Nie	0,0
INTTK_LOKAL	1	Tak	Tak	0,0
INTTK_POSP	0	Nie	Nie	0,0
INTTK_POSP	1	Tak	Tak	0,0
INTTK_ZAKUP	0	Nie	Nie	0,0
INTTK_ZAKUP	1	Tak	Tak	0,0
INTTK_PORCE	0	Nie	Nie	0,0
INTTK_PORCE	1	Tak	Tak	0,0
INTTK_WIAD	0	Nie	Nie	0,0
INTTK_WIAD	1	Tak	Tak	0,0
INTTK_FILMY	0	Nie	Nie	0,0
INTTK_FILMY	1	Tak	Tak	0,0
INTTK_INPRAC	0	Nie	Nie	0,0
